video_name,frame_idx,timestamp_sec,blob_id_in_frame,merge_stage,source_raw_blob_ids,grid_row,grid_col,num_grid_cells,mean_flow_magnitude,flow_direction_coherence,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area_ratio,motion_energy,mean_motion,max_motion,motion_density,center_x,center_y,aspect_ratio,scale_score,local_peak_score,spatial_novelty_score,small_blob_flag,edge_density,centroid_displacement,temporal_position_stability,texture_flicker_score,object_motion_score,global_motion_score,camera_motion_flag
VIRAT_S_050300_07_001623_001690,84,2.8028,2,raw,2,4,12,1,8.3357,0.8853,1152,216,1248,270,96,54,0.0025,841.8937,0.162402,0.515717,0.162402,1200.0,243.0,1.7778,19.996001,7.666364,0.0,True,0.150463,0.0,0.0,0.0,0.0,0.529132,True
VIRAT_S_050300_07_001623_001690,84,2.8028,3,raw,3,3,11,1,3.9689,0.5429,1056,162,1152,216,96,54,0.0025,518.4241,0.100005,0.457041,0.100005,1104.0,189.0,1.7778,19.996001,4.720819,1.0,True,0.160494,0.0,0.0,0.0,0.0,0.529132,True
VIRAT_S_050300_07_001623_001690,90,3.003,0,raw,0,9,17,5,33.4492,0.9681,1632,432,1824,594,192,162,0.015,8404.9854,0.270222,1.0,0.270222,1728.0,513.0,1.1852,8.164694,17.260469,0.0,False,0.06639,0.0,0.0,0.0,0.0,0.522369,True
VIRAT_S_050300_07_001623_001690,90,3.003,1,raw,1,5,14,2,6.7497,0.7082,1248,270,1440,324,192,54,0.005,1422.2072,0.137173,0.691491,0.137173,1344.0,297.0,3.5556,14.140722,8.761929,0.905391,False,0.180073,0.0,0.0,0.0,0.0,0.522369,True
VIRAT_S_050300_07_001623_001690,90,3.003,2,raw,2,4,12,1,9.2725,0.921,1152,216,1248,270,96,54,0.0025,788.0039,0.152007,0.491245,0.152007,1200.0,243.0,1.7778,19.996001,9.709464,0.0,True,0.154321,0.0,0.0,0.0,0.0,0.522369,True
VIRAT_S_050300_07_001623_001690,96,3.2032,0,raw,0,5,14,2,6.7832,0.6405,1248,270,1440,324,192,54,0.005,1537.147,0.148259,0.809569,0.148259,1344.0,297.0,3.5556,14.140722,7.421091,0.5,False,0.1739,0.0,0.0,0.0,0.0,0.527965,True
VIRAT_S_050300_07_001623_001690,96,3.2032,1,raw,1,11,19,1,2.898,0.8297,1824,594,1920,648,96,54,0.0025,543.869,0.104913,0.52299,0.104913,1872.0,621.0,1.7778,19.996001,5.251418,1.0,True,0.188465,0.0,0.0,0.0,0.0,0.527965,True
VIRAT_S_050300_07_001623_001690,96,3.2032,2,raw,2,10,18,4,31.959,0.9795,1632,486,1824,594,192,108,0.01,7068.3716,0.340874,1.0,0.340874,1728.0,540.0,1.7778,9.9995,17.062463,0.245131,False,0.057051,0.0,0.0,0.0,0.0,0.527965,True
VIRAT_S_050300_07_001623_001690,96,3.2032,3,raw,3,4,12,1,11.8579,0.98,1152,216,1248,270,96,54,0.0025,1076.1382,0.207588,0.593306,0.207588,1200.0,243.0,1.7778,19.996001,10.390833,0.0,True,0.156636,0.0,0.0,0.0,0.0,0.527965,True
VIRAT_S_050300_07_001623_001690,102,3.4034,0,raw,0,9,18,10,28.0587,0.883,1632,378,1920,648,288,270,0.0375,14674.6367,0.188717,1.0,0.188717,1776.0,513.0,1.0667,5.163909,10.02864,0.435788,False,0.099704,0.0,0.0,0.0,0.0,0.528309,True
VIRAT_S_050300_07_001623_001690,102,3.4034,1,raw,1,6,14,4,7.3592,0.7237,1248,270,1440,378,192,108,0.01,2811.1133,0.135567,0.815273,0.135567,1344.0,324.0,1.7778,9.9995,7.204176,0.655947,False,0.155044,0.0,0.0,0.0,0.0,0.528309,True
VIRAT_S_050300_07_001623_001690,102,3.4034,2,raw,2,4,12,1,9.8724,0.9613,1152,216,1248,270,96,54,0.0025,966.5559,0.18645,0.550683,0.18645,1200.0,243.0,1.7778,19.996001,9.908158,0.435788,True,0.175733,0.0,0.0,0.0,0.0,0.528309,True
VIRAT_S_050300_07_001623_001690,108,3.6036,0,raw,0,10,18,4,25.5932,0.8464,1728,540,1920,648,192,108,0.01,6574.1055,0.317038,1.0,0.317038,1824.0,594.0,1.7778,9.9995,12.810249,0.5,False,0.091966,0.0,0.0,0.0,0.0,0.526693,True
VIRAT_S_050300_07_001623_001690,108,3.6036,1,raw,1,6,13,3,9.2419,0.6967,1248,270,1440,378,192,108,0.01,3499.0364,0.168742,0.916714,0.168742,1344.0,324.0,1.7778,9.9995,6.818194,0.5,False,0.16223,0.0,0.0,0.0,0.0,0.526693,True
VIRAT_S_050300_07_001623_001690,108,3.6036,2,raw,2,4,12,1,9.4832,0.8961,1152,216,1248,270,96,54,0.0025,1031.9297,0.199061,0.619812,0.199061,1200.0,243.0,1.7778,19.996001,8.04324,0.435788,True,0.168403,0.0,0.0,0.0,0.0,0.526693,True
VIRAT_S_050300_07_001623_001690,114,3.8038,0,raw,0,4,12,9,6.1672,0.6772,1056,108,1440,378,384,270,0.05,11740.5156,0.113238,1.0,0.113238,1248.0,243.0,1.4222,4.472091,7.713746,0.0,False,0.129678,0.0,0.0,0.0,0.0,0.526034,True
VIRAT_S_050300_07_001623_001690,114,3.8038,1,raw,1,11,19,1,2.9343,0.6251,1824,594,1920,648,96,54,0.0025,916.8204,0.176856,0.553927,0.176856,1872.0,621.0,1.7778,19.996001,12.047375,0.5,True,0.144097,0.0,0.0,0.0,0.0,0.526034,True
VIRAT_S_050300_07_001623_001690,120,4.004,0,raw,0,4,12,8,6.3786,0.6946,1056,108,1440,378,384,270,0.05,12891.4873,0.124339,1.0,0.124339,1248.0,243.0,1.4222,4.472091,5.031833,0.0,False,0.123891,0.0,0.0,0.0,0.0,0.524421,True
VIRAT_S_050300_07_001623_001690,120,4.004,1,raw,1,4,14,1,2.3836,0.5298,1344,216,1440,270,96,54,0.0025,544.1256,0.104963,0.715184,0.104963,1392.0,243.0,1.7778,19.996001,4.247685,0.905391,True,0.15162,0.0,0.0,0.0,0.0,0.524421,True
VIRAT_S_050300_07_001623_001690,126,4.2042,0,raw,0,5,13,8,6.5199,0.7317,1152,162,1536,432,384,270,0.05,11347.5898,0.109448,1.0,0.109448,1344.0,297.0,1.4222,4.472091,6.359657,0.435788,False,0.14566,0.0,0.0,0.0,0.0,0.534014,True
VIRAT_S_050300_07_001623_001690,132,4.4044,0,raw,0,6,14,4,5.4639,0.6752,1344,324,1536,432,192,108,0.01,4303.9414,0.207559,1.0,0.207559,1440.0,378.0,1.7778,9.9995,8.857223,1.0,False,0.155382,0.0,0.0,0.0,0.0,0.52951,True
VIRAT_S_050300_07_001623_001690,132,4.4044,1,raw,1,4,12,4,7.2507,0.7737,1152,162,1344,324,192,162,0.015,6386.3237,0.205322,0.977469,0.205322,1248.0,243.0,1.1852,8.164694,8.761751,0.0,False,0.150077,0.0,0.0,0.0,0.0,0.52951,True
VIRAT_S_050300_07_001623_001690,132,4.4044,2,raw,2,2,11,1,2.2758,0.5496,1056,108,1152,162,96,54,0.0025,531.8879,0.102602,0.449024,0.102602,1104.0,135.0,1.7778,19.996001,4.378358,1.0,True,0.207755,0.0,0.0,0.0,0.0,0.52951,True
VIRAT_S_050300_07_001623_001690,138,4.6046,0,raw,0,6,14,4,6.6954,0.7814,1344,324,1536,432,192,108,0.01,3887.7458,0.187488,1.0,0.187488,1440.0,378.0,1.7778,9.9995,11.056354,1.0,False,0.16141,0.0,0.0,0.0,0.0,0.532472,True
VIRAT_S_050300_07_001623_001690,138,4.6046,1,raw,1,5,12,3,8.6401,0.8069,1152,216,1344,324,192,108,0.01,4627.5537,0.223165,0.880737,0.223165,1248.0,270.0,1.7778,9.9995,13.160292,0.245131,False,0.159433,0.0,0.0,0.0,0.0,0.532472,True
VIRAT_S_050300_07_001623_001690,144,4.8048,0,raw,0,7,15,4,11.6326,0.7393,1344,378,1632,486,288,108,0.015,4878.9756,0.15686,1.0,0.15686,1488.0,432.0,2.6667,8.164694,9.102759,1.0,False,0.109471,0.0,0.0,0.0,0.0,0.528648,True
VIRAT_S_050300_07_001623_001690,144,4.8048,1,raw,1,4,12,1,8.6519,0.9134,1152,216,1248,270,96,54,0.0025,1009.6692,0.194766,0.589457,0.194766,1200.0,243.0,1.7778,19.996001,11.302507,0.435788,True,0.177469,0.0,0.0,0.0,0.0,0.528648,True
VIRAT_S_050300_07_001623_001690,144,4.8048,2,raw,2,5,13,1,13.6532,0.9733,1248,270,1344,324,96,54,0.0025,1634.8105,0.315357,0.72086,0.315357,1296.0,297.0,1.7778,19.996001,18.300506,0.245131,True,0.206597,0.0,0.0,0.0,0.0,0.528648,True
VIRAT_S_050300_07_001623_001690,150,5.005,0,raw,0,5,13,4,8.7385,0.7553,1152,216,1344,378,192,162,0.015,4088.6196,0.13145,0.734522,0.13145,1248.0,297.0,1.1852,8.164694,8.846111,0.490261,False,0.142072,0.0,0.0,0.0,0.0,0.532734,True
VIRAT_S_050300_07_001623_001690,150,5.005,1,raw,1,7,15,4,15.6337,0.8054,1344,378,1632,486,288,108,0.015,5893.4468,0.189476,1.0,0.189476,1488.0,432.0,2.6667,8.164694,12.751024,1.0,False,0.112944,0.0,0.0,0.0,0.0,0.532734,True
VIRAT_S_050300_07_001623_001690,156,5.2052,0,raw,0,8,16,5,19.0915,0.9247,1440,378,1728,486,288,108,0.015,7514.4277,0.24159,1.0,0.24159,1584.0,432.0,2.6667,8.164694,12.71991,1.0,False,0.09809,0.0,0.0,0.0,0.0,0.528225,True
VIRAT_S_050300_07_001623_001690,156,5.2052,1,raw,1,4,12,1,8.6662,0.8797,1152,216,1248,270,96,54,0.0025,850.5914,0.16408,0.575611,0.16408,1200.0,243.0,1.7778,19.996001,8.638939,0.905391,True,0.164352,0.0,0.0,0.0,0.0,0.528225,True
VIRAT_S_050300_07_001623_001690,156,5.2052,2,raw,2,6,13,2,12.1122,0.9623,1248,270,1344,378,96,108,0.005,2292.6897,0.221131,0.735805,0.221131,1296.0,324.0,0.8889,14.140722,11.642726,0.435788,False,0.152874,0.0,0.0,0.0,0.0,0.528225,True
VIRAT_S_050300_07_001623_001690,162,5.4054,0,raw,0,7,16,5,18.1968,0.8659,1440,378,1728,486,288,108,0.015,7260.002,0.233411,1.0,0.233411,1584.0,432.0,2.6667,8.164694,16.994958,0.0,False,0.105163,0.0,0.0,0.0,0.0,0.53456,True
VIRAT_S_050300_07_001623_001690,162,5.4054,1,raw,1,4,12,1,7.9355,0.8249,1152,216,1248,270,96,54,0.0025,730.2736,0.140871,0.566248,0.140871,1200.0,243.0,1.7778,19.996001,10.256996,0.655947,True,0.160494,0.0,0.0,0.0,0.0,0.53456,True
VIRAT_S_050300_07_001623_001690,162,5.4054,2,raw,2,6,13,2,12.6198,0.9342,1248,270,1344,378,96,108,0.005,2165.5542,0.208869,0.730595,0.208869,1296.0,324.0,0.8889,14.140722,15.208055,0.435788,False,0.156732,0.0,0.0,0.0,0.0,0.53456,True
VIRAT_S_050300_07_001623_001690,168,5.6056,0,raw,0,8,16,9,17.8598,0.8207,1440,378,1728,540,288,162,0.0225,10757.9062,0.230579,1.0,0.230579,1584.0,459.0,1.7778,6.666519,11.468708,0.245131,False,0.090985,0.0,0.0,0.0,0.0,0.522741,True
VIRAT_S_050300_07_001623_001690,168,5.6056,1,raw,1,6,13,3,9.7985,0.8819,1248,270,1440,378,192,108,0.01,3032.8794,0.146262,0.722022,0.146262,1344.0,324.0,1.7778,9.9995,7.274856,0.0,False,0.160397,0.0,0.0,0.0,0.0,0.522741,True
VIRAT_S_050300_07_001623_001690,168,5.6056,2,raw,2,4,12,1,7.5958,0.8222,1152,216,1248,270,96,54,0.0025,687.7727,0.132672,0.586246,0.132672,1200.0,243.0,1.7778,19.996001,6.59894,0.655947,True,0.150656,0.0,0.0,0.0,0.0,0.522741,True
VIRAT_S_050300_07_001623_001690,174,5.8058,0,raw,0,8,17,9,20.3867,0.815,1440,378,1824,540,384,162,0.03,12469.9863,0.200456,1.0,0.200456,1632.0,459.0,2.3704,5.773406,14.977423,0.5,False,0.09555,0.0,0.0,0.0,0.0,0.528128,True
VIRAT_S_050300_07_001623_001690,174,5.8058,1,raw,1,6,13,3,10.8451,0.921,1248,270,1440,378,192,108,0.01,3140.3354,0.151444,0.738437,0.151444,1344.0,324.0,1.7778,9.9995,11.315361,0.5,False,0.161941,0.0,0.0,0.0,0.0,0.528128,True
VIRAT_S_050300_07_001623_001690,174,5.8058,2,raw,2,4,12,1,6.6247,0.4921,1152,216,1248,270,96,54,0.0025,566.1678,0.109214,0.566931,0.109214,1200.0,243.0,1.7778,19.996001,8.160139,0.655947,True,0.170332,0.0,0.0,0.0,0.0,0.528128,True
VIRAT_S_050300_07_001623_001690,180,6.006,0,raw,0,8,16,8,26.4362,0.9579,1440,432,1824,540,384,108,0.02,12778.9238,0.308134,1.0,0.308134,1632.0,486.0,3.5556,7.070891,15.244833,0.655947,False,0.094642,0.0,0.0,0.0,0.0,0.527616,True
VIRAT_S_050300_07_001623_001690,180,6.006,1,raw,1,6,13,3,9.871,0.8776,1248,270,1440,378,192,108,0.01,2790.9351,0.134594,0.638666,0.134594,1344.0,324.0,1.7778,9.9995,6.658986,0.5,False,0.147714,0.0,0.0,0.0,0.0,0.527616,True
VIRAT_S_050300_07_001623_001690,186,6.2062,0,raw,0,9,17,9,24.265,0.8454,1536,432,1824,594,288,162,0.0225,15202.75,0.325848,1.0,0.325848,1680.0,513.0,1.7778,6.666519,17.345883,1.0,False,0.07386,0.0,0.0,0.0,0.0,0.52765,True
VIRAT_S_050300_07_001623_001690,186,6.2062,1,raw,1,6,14,2,9.3106,0.741,1344,324,1440,432,96,108,0.005,2082.1672,0.200826,0.718316,0.200826,1392.0,378.0,0.8889,14.140722,10.690608,0.435788,False,0.159626,0.0,0.0,0.0,0.0,0.52765,True
VIRAT_S_050300_07_001623_001690,186,6.2062,2,raw,2,5,13,1,12.0228,0.9669,1248,270,1344,324,96,54,0.0025,1218.7584,0.2351,0.545839,0.2351,1296.0,297.0,1.7778,19.996001,12.515102,0.435788,True,0.139275,0.0,0.0,0.0,0.0,0.52765,True
VIRAT_S_050300_07_001623_001690,192,6.4064,0,raw,0,9,17,9,20.5265,0.783,1536,432,1920,594,384,162,0.03,13800.2188,0.22184,1.0,0.22184,1728.0,513.0,2.3704,5.773406,10.485887,0.435788,False,0.087143,0.0,0.0,0.0,0.0,0.527496,True
VIRAT_S_050300_07_001623_001690,192,6.4064,1,raw,1,6,14,1,8.5496,0.8575,1344,324,1440,378,96,54,0.0025,891.0749,0.171889,0.739076,0.171889,1392.0,351.0,1.7778,19.996001,8.124837,0.435788,True,0.118441,0.0,0.0,0.0,0.0,0.527496,True
VIRAT_S_050300_07_001623_001690,192,6.4064,2,raw,2,5,13,1,12.1447,0.9594,1248,270,1344,324,96,54,0.0025,1188.8145,0.229324,0.657017,0.229324,1296.0,297.0,1.7778,19.996001,10.839631,0.435788,True,0.158758,0.0,0.0,0.0,0.0,0.527496,True
VIRAT_S_050300_07_001623_001690,198,6.6066,0,raw,0,10,18,8,26.3051,0.8408,1632,486,1920,648,288,162,0.0225,13302.7412,0.285124,1.0,0.285124,1776.0,567.0,1.7778,6.666519,16.426863,0.655947,False,0.123392,0.0,0.0,0.0,0.0,0.524119,True
VIRAT_S_050300_07_001623_001690,198,6.6066,1,raw,1,6,14,1,8.3661,0.5064,1344,324,1440,378,96,54,0.0025,704.4814,0.135895,0.525939,0.135895,1392.0,351.0,1.7778,19.996001,7.829348,0.435788,True,0.104745,0.0,0.0,0.0,0.0,0.524119,True
VIRAT_S_050300_07_001623_001690,198,6.6066,2,raw,2,5,13,1,12.1614,0.9563,1248,270,1344,324,96,54,0.0025,1123.5916,0.216742,0.650988,0.216742,1296.0,297.0,1.7778,19.996001,12.487183,0.5,True,0.151813,0.0,0.0,0.0,0.0,0.524119,True
VIRAT_S_050300_07_001623_001690,198,6.6066,3,raw,3,7,15,1,5.6957,0.7892,1440,378,1536,432,96,54,0.0025,658.8898,0.127101,0.631235,0.127101,1488.0,405.0,1.7778,19.996001,7.322659,0.245131,True,0.158758,0.0,0.0,0.0,0.0,0.524119,True
VIRAT_S_050300_07_001623_001690,204,6.8068,0,raw,0,6,15,2,8.1383,0.5168,1440,324,1536,432,96,108,0.005,1769.7606,0.170695,0.693969,0.170695,1488.0,378.0,0.8889,14.140722,7.742209,0.0,False,0.193576,0.0,0.0,0.0,0.0,0.522844,True
VIRAT_S_050300_07_001623_001690,204,6.8068,1,raw,1,10,17,5,29.8889,0.8503,1632,486,1824,648,192,162,0.015,9954.1582,0.320028,1.0,0.320028,1728.0,567.0,1.1852,8.164694,14.515555,0.435788,False,0.106707,0.0,0.0,0.0,0.0,0.522844,True
VIRAT_S_050300_07_001623_001690,204,6.8068,2,raw,2,5,13,1,11.1607,0.9192,1248,270,1344,324,96,54,0.0025,1158.9525,0.223563,0.695474,0.223563,1296.0,297.0,1.7778,19.996001,10.140188,0.5,True,0.138117,0.0,0.0,0.0,0.0,0.522844,True
