video_name,sampled_idx,frame_idx,timestamp_sec,track_id,class_id,class_name,confidence,x1,y1,x2,y2,bbox_area_ratio,center_x,center_y
VIRAT_S_000201_06_001354_001397,0,6,0.2,23,2,car,0.252412,234,375,273,405,0.00125616,254.08,390.42
VIRAT_S_000201_06_001354_001397,1,12,0.4,1,2,car,0.862507,720,462,858,527,0.00980978,789.21,494.94
VIRAT_S_000201_06_001354_001397,1,12,0.4,2,2,car,0.794989,849,430,955,480,0.00585419,902.69,455.45
VIRAT_S_000201_06_001354_001397,1,12,0.4,3,2,car,0.777933,657,496,799,557,0.00942115,728.55,526.64
VIRAT_S_000201_06_001354_001397,1,12,0.4,4,2,car,0.754817,343,414,425,463,0.00445556,384.59,438.96
VIRAT_S_000201_06_001354_001397,1,12,0.4,5,2,car,0.693792,950,330,1008,358,0.00171821,979.33,344.52
VIRAT_S_000201_06_001354_001397,1,12,0.4,6,2,car,0.73247,794,454,913,503,0.00618877,854.13,478.96
VIRAT_S_000201_06_001354_001397,1,12,0.4,7,2,car,0.6612,715,378,795,414,0.00310309,755.96,396.26
VIRAT_S_000201_06_001354_001397,1,12,0.4,8,2,car,0.683652,391,397,470,445,0.00410069,430.96,421.69
VIRAT_S_000201_06_001354_001397,1,12,0.4,9,2,car,0.650109,240,365,312,402,0.00282961,276.5,384.32
VIRAT_S_000201_06_001354_001397,1,12,0.4,10,2,car,0.563185,128,373,263,415,0.00617803,196.14,394.44
VIRAT_S_000201_06_001354_001397,1,12,0.4,11,2,car,0.580824,1052,310,1101,333,0.00123343,1076.95,322.05
VIRAT_S_000201_06_001354_001397,1,12,0.4,12,2,car,0.524191,590,373,669,410,0.00316775,629.98,391.8
VIRAT_S_000201_06_001354_001397,1,12,0.4,13,2,car,0.573693,1073,356,1151,390,0.0028845,1112.48,373.15
VIRAT_S_000201_06_001354_001397,1,12,0.4,14,2,car,0.491683,104,350,209,382,0.00368755,157.12,366.66
VIRAT_S_000201_06_001354_001397,1,12,0.4,15,2,car,0.52802,459,430,550,483,0.00518148,504.98,456.79
VIRAT_S_000201_06_001354_001397,1,12,0.4,16,2,car,0.370057,503,382,585,424,0.00373946,544.36,403.41
VIRAT_S_000201_06_001354_001397,1,12,0.4,17,2,car,0.399932,460,427,584,482,0.00727484,522.29,455.04
VIRAT_S_000201_06_001354_001397,1,12,0.4,18,2,car,0.40705,990,389,1076,422,0.00307878,1033.8,405.56
VIRAT_S_000201_06_001354_001397,1,12,0.4,19,2,car,0.373463,197,373,270,412,0.00309778,233.77,392.99
VIRAT_S_000201_06_001354_001397,1,12,0.4,20,2,car,0.287101,105,357,197,382,0.00244279,151.46,370.06
VIRAT_S_000201_06_001354_001397,1,12,0.4,21,2,car,0.298497,575,381,615,416,0.0015141,595.28,398.86
VIRAT_S_000201_06_001354_001397,1,12,0.4,22,2,car,0.311484,611,374,667,408,0.00208735,639.81,391.65
VIRAT_S_000201_06_001354_001397,1,12,0.4,23,2,car,0.266516,234,375,273,405,0.00127298,253.97,390.39
VIRAT_S_000201_06_001354_001397,2,18,0.6,1,2,car,0.849704,720,462,858,527,0.00983306,789.42,494.88
VIRAT_S_000201_06_001354_001397,2,18,0.6,2,2,car,0.808047,849,429,956,480,0.00588303,903.12,455.35
VIRAT_S_000201_06_001354_001397,2,18,0.6,3,2,car,0.765902,656,496,800,557,0.00950964,728.37,526.58
VIRAT_S_000201_06_001354_001397,2,18,0.6,4,2,car,0.755383,343,414,425,463,0.00445562,384.61,439.02
VIRAT_S_000201_06_001354_001397,2,18,0.6,5,2,car,0.680943,950,330,1008,358,0.0017321,979.08,344.25
VIRAT_S_000201_06_001354_001397,2,18,0.6,6,2,car,0.729319,795,454,912,502,0.00605672,854.23,478.74
VIRAT_S_000201_06_001354_001397,2,18,0.6,7,2,car,0.638364,715,378,795,414,0.00312691,755.76,396.15
VIRAT_S_000201_06_001354_001397,2,18,0.6,8,2,car,0.675146,391,397,470,445,0.00410653,431.15,421.59
VIRAT_S_000201_06_001354_001397,2,18,0.6,9,2,car,0.668648,241,365,311,402,0.00279878,276.47,384.2
VIRAT_S_000201_06_001354_001397,2,18,0.6,10,2,car,0.582682,121,373,260,416,0.00651135,190.76,395.01
VIRAT_S_000201_06_001354_001397,2,18,0.6,11,2,car,0.579652,1051,310,1101,333,0.00125824,1076.88,322.05
VIRAT_S_000201_06_001354_001397,2,18,0.6,12,2,car,0.5367,590,373,669,410,0.00318915,630.2,391.8
VIRAT_S_000201_06_001354_001397,2,18,0.6,13,2,car,0.56292,1072,356,1151,390,0.00297098,1112.28,373.6
VIRAT_S_000201_06_001354_001397,2,18,0.6,14,2,car,0.50713,104,350,209,382,0.00371795,157.14,366.6
VIRAT_S_000201_06_001354_001397,2,18,0.6,15,2,car,0.468493,459,430,550,483,0.00517868,504.8,456.73
VIRAT_S_000201_06_001354_001397,2,18,0.6,16,2,car,0.362289,503,382,585,424,0.00373639,544.42,403.46
VIRAT_S_000201_06_001354_001397,2,18,0.6,17,2,car,0.409307,461,427,585,482,0.00732742,523.08,454.88
VIRAT_S_000201_06_001354_001397,2,18,0.6,18,2,car,0.42358,991,389,1076,422,0.00305,1034.07,405.67
VIRAT_S_000201_06_001354_001397,2,18,0.6,19,2,car,0.396254,197,373,270,412,0.00307648,234.18,392.98
VIRAT_S_000201_06_001354_001397,2,18,0.6,20,2,car,0.311056,105,357,197,382,0.00244328,151.5,370.12
VIRAT_S_000201_06_001354_001397,2,18,0.6,21,2,car,0.292721,575,381,615,416,0.00153207,595.49,398.98
VIRAT_S_000201_06_001354_001397,2,18,0.6,23,2,car,0.270029,234,375,273,405,0.00125256,253.9,390.44
VIRAT_S_000201_06_001354_001397,2,18,0.6,24,2,car,0.413519,166,372,266,412,0.00442334,216.51,392.5
VIRAT_S_000201_06_001354_001397,3,24,0.8,1,2,car,0.861453,720,462,858,527,0.00981051,789.32,494.88
VIRAT_S_000201_06_001354_001397,3,24,0.8,2,2,car,0.795346,849,430,955,480,0.0058226,902.91,455.43
VIRAT_S_000201_06_001354_001397,3,24,0.8,3,2,car,0.77456,656,496,800,557,0.00953923,728.43,526.61
VIRAT_S_000201_06_001354_001397,3,24,0.8,4,2,car,0.772818,343,414,425,463,0.0044144,384.67,439.05
VIRAT_S_000201_06_001354_001397,3,24,0.8,5,2,car,0.721882,949,330,1007,357,0.00174427,978.86,344.11
VIRAT_S_000201_06_001354_001397,3,24,0.8,6,2,car,0.736266,796,455,912,502,0.00595763,854.26,478.68
VIRAT_S_000201_06_001354_001397,3,24,0.8,7,2,car,0.643343,715,378,795,414,0.00308168,755.73,396.3
VIRAT_S_000201_06_001354_001397,3,24,0.8,8,2,car,0.660146,392,397,470,445,0.00408657,431.25,421.53
VIRAT_S_000201_06_001354_001397,3,24,0.8,9,2,car,0.645822,241,366,311,402,0.00278331,276.38,384.24
VIRAT_S_000201_06_001354_001397,3,24,0.8,10,2,car,0.57295,127,373,262,415,0.00618573,195.01,394.72
VIRAT_S_000201_06_001354_001397,3,24,0.8,11,2,car,0.576399,1052,310,1101,333,0.0012567,1077.03,322.13
VIRAT_S_000201_06_001354_001397,3,24,0.8,12,2,car,0.601951,591,373,670,410,0.00321003,630.8,391.82
VIRAT_S_000201_06_001354_001397,3,24,0.8,13,2,car,0.564719,1072,356,1152,390,0.00300042,1112.32,373.52
VIRAT_S_000201_06_001354_001397,3,24,0.8,14,2,car,0.493558,104,350,209,382,0.00368899,157.13,366.62
VIRAT_S_000201_06_001354_001397,3,24,0.8,15,2,car,0.463315,459,430,549,482,0.00511522,504.39,456.64
VIRAT_S_000201_06_001354_001397,3,24,0.8,16,2,car,0.380574,503,382,586,424,0.00372101,545.01,403.22
VIRAT_S_000201_06_001354_001397,3,24,0.8,17,2,car,0.378841,461,427,584,481,0.00718564,522.9,454.83
VIRAT_S_000201_06_001354_001397,3,24,0.8,18,2,car,0.378669,992,389,1076,422,0.00296007,1034.31,405.89
VIRAT_S_000201_06_001354_001397,3,24,0.8,19,2,car,0.357873,196,373,269,412,0.00308064,233.44,393.09
VIRAT_S_000201_06_001354_001397,3,24,0.8,20,2,car,0.328571,104,357,197,382,0.00244876,151.14,370.05
VIRAT_S_000201_06_001354_001397,3,24,0.8,21,2,car,0.277491,575,381,614,416,0.0015017,595.14,399.11
VIRAT_S_000201_06_001354_001397,3,24,0.8,23,2,car,0.271207,235,375,273,405,0.00123812,254.55,390.51
VIRAT_S_000201_06_001354_001397,4,30,1.0,1,2,car,0.850695,719,461,858,527,0.00990842,789.11,494.77
VIRAT_S_000201_06_001354_001397,4,30,1.0,2,2,car,0.805921,849,430,956,480,0.00588365,903.21,455.5
VIRAT_S_000201_06_001354_001397,4,30,1.0,3,2,car,0.757889,656,496,799,557,0.00946926,728.19,526.74
VIRAT_S_000201_06_001354_001397,4,30,1.0,4,2,car,0.768913,343,414,425,463,0.00438404,384.7,439.0
VIRAT_S_000201_06_001354_001397,4,30,1.0,5,2,car,0.729451,949,330,1007,358,0.0017728,978.67,344.17
VIRAT_S_000201_06_001354_001397,4,30,1.0,6,2,car,0.748559,795,454,913,502,0.00605414,854.53,478.41
VIRAT_S_000201_06_001354_001397,4,30,1.0,7,2,car,0.648905,715,378,795,414,0.00311839,755.21,396.29
VIRAT_S_000201_06_001354_001397,4,30,1.0,8,2,car,0.65761,391,397,470,445,0.00407727,430.95,421.49
VIRAT_S_000201_06_001354_001397,4,30,1.0,9,2,car,0.669178,240,365,311,402,0.00279538,276.08,384.14
VIRAT_S_000201_06_001354_001397,4,30,1.0,10,2,car,0.603613,122,373,260,416,0.00646663,191.77,395.06
VIRAT_S_000201_06_001354_001397,4,30,1.0,11,2,car,0.606929,1052,310,1101,333,0.0012426,1076.87,322.14
VIRAT_S_000201_06_001354_001397,4,30,1.0,12,2,car,0.587285,590,372,670,410,0.00328524,630.15,391.82
VIRAT_S_000201_06_001354_001397,4,30,1.0,13,2,car,0.581302,1073,355,1150,389,0.00283717,1111.91,372.84
VIRAT_S_000201_06_001354_001397,4,30,1.0,14,2,car,0.477339,104,350,209,382,0.00371236,157.24,366.41
VIRAT_S_000201_06_001354_001397,4,30,1.0,15,2,car,0.592143,460,430,550,483,0.0051603,505.54,456.97
VIRAT_S_000201_06_001354_001397,4,30,1.0,16,2,car,0.36644,505,382,589,424,0.00386075,547.56,403.56
VIRAT_S_000201_06_001354_001397,4,30,1.0,17,2,car,0.439021,461,427,585,481,0.00729203,523.15,454.8
VIRAT_S_000201_06_001354_001397,4,30,1.0,18,2,car,0.360194,991,389,1076,421,0.00298174,1034.38,405.74
VIRAT_S_000201_06_001354_001397,4,30,1.0,19,2,car,0.373177,193,373,267,412,0.00312258,230.35,393.13
VIRAT_S_000201_06_001354_001397,4,30,1.0,20,2,car,0.301031,104,357,198,382,0.00254038,151.78,369.78
VIRAT_S_000201_06_001354_001397,4,30,1.0,23,2,car,0.255549,236,375,273,405,0.00119034,255.04,390.46
VIRAT_S_000201_06_001354_001397,5,36,1.2,1,2,car,0.850352,719,461,858,527,0.00995033,789.12,494.76
VIRAT_S_000201_06_001354_001397,5,36,1.2,2,2,car,0.814825,850,430,956,480,0.0058625,903.56,455.41
VIRAT_S_000201_06_001354_001397,5,36,1.2,3,2,car,0.750493,656,496,799,557,0.00948089,728.11,526.77
VIRAT_S_000201_06_001354_001397,5,36,1.2,4,2,car,0.772028,343,414,425,463,0.00437961,384.71,439.01
VIRAT_S_000201_06_001354_001397,5,36,1.2,5,2,car,0.717862,948,330,1008,358,0.00180305,978.52,344.17
VIRAT_S_000201_06_001354_001397,5,36,1.2,6,2,car,0.744303,795,454,913,502,0.00608835,854.46,478.45
VIRAT_S_000201_06_001354_001397,5,36,1.2,7,2,car,0.648918,714,378,794,414,0.00309226,754.78,396.34
VIRAT_S_000201_06_001354_001397,5,36,1.2,8,2,car,0.663283,391,397,469,445,0.00404477,430.81,421.57
VIRAT_S_000201_06_001354_001397,5,36,1.2,9,2,car,0.653112,241,366,311,402,0.00275797,276.34,384.24
VIRAT_S_000201_06_001354_001397,5,36,1.2,10,2,car,0.594189,120,373,259,416,0.00652064,189.77,395.12
VIRAT_S_000201_06_001354_001397,5,36,1.2,11,2,car,0.613535,1051,310,1101,333,0.00123761,1076.68,322.15
VIRAT_S_000201_06_001354_001397,5,36,1.2,12,2,car,0.535491,591,373,669,410,0.00320061,630.46,391.9
VIRAT_S_000201_06_001354_001397,5,36,1.2,13,2,car,0.588742,1072,355,1151,390,0.00292144,1112.04,372.98
VIRAT_S_000201_06_001354_001397,5,36,1.2,14,2,car,0.448985,104,350,208,382,0.00361945,156.93,366.47
VIRAT_S_000201_06_001354_001397,5,36,1.2,15,2,car,0.575155,459,430,550,483,0.00521283,504.74,457.25
VIRAT_S_000201_06_001354_001397,5,36,1.2,16,2,car,0.355653,506,382,589,424,0.00382325,547.97,403.63
VIRAT_S_000201_06_001354_001397,5,36,1.2,17,2,car,0.343938,460,427,583,481,0.0071831,522.01,454.74
VIRAT_S_000201_06_001354_001397,5,36,1.2,18,2,car,0.446787,991,389,1076,421,0.00297195,1034.24,405.83
VIRAT_S_000201_06_001354_001397,5,36,1.2,19,2,car,0.339281,194,373,268,412,0.00311279,231.71,393.15
VIRAT_S_000201_06_001354_001397,5,36,1.2,20,2,car,0.279415,105,357,197,382,0.00243652,151.56,369.94
VIRAT_S_000201_06_001354_001397,5,36,1.2,23,2,car,0.265947,235,375,273,405,0.00122556,254.6,390.36
VIRAT_S_000201_06_001354_001397,5,36,1.2,24,2,car,0.404629,161,372,261,412,0.00438273,211.43,392.52
VIRAT_S_000201_06_001354_001397,6,42,1.4,1,2,car,0.853128,719,461,858,527,0.00988653,789.02,494.77
VIRAT_S_000201_06_001354_001397,6,42,1.4,2,2,car,0.81316,850,430,956,480,0.0058557,903.24,455.4
VIRAT_S_000201_06_001354_001397,6,42,1.4,3,2,car,0.756249,656,496,799,557,0.00949598,727.99,526.77
VIRAT_S_000201_06_001354_001397,6,42,1.4,4,2,car,0.752381,343,414,425,463,0.00438931,384.63,439.01
VIRAT_S_000201_06_001354_001397,6,42,1.4,5,2,car,0.675754,949,330,1007,357,0.0017654,978.68,344.05
VIRAT_S_000201_06_001354_001397,6,42,1.4,6,2,car,0.741952,795,454,913,502,0.00614079,854.57,478.55
VIRAT_S_000201_06_001354_001397,6,42,1.4,7,2,car,0.630766,715,378,794,414,0.00309958,755.02,396.41
VIRAT_S_000201_06_001354_001397,6,42,1.4,8,2,car,0.654568,392,397,469,445,0.00400121,430.77,421.64
VIRAT_S_000201_06_001354_001397,6,42,1.4,9,2,car,0.660221,240,366,311,402,0.00277971,276.13,384.29
VIRAT_S_000201_06_001354_001397,6,42,1.4,10,2,car,0.611225,128,373,263,415,0.00623189,195.96,394.7
VIRAT_S_000201_06_001354_001397,6,42,1.4,11,2,car,0.594788,1052,310,1101,333,0.00122703,1076.87,322.28
VIRAT_S_000201_06_001354_001397,6,42,1.4,12,2,car,0.583743,591,372,670,410,0.00321659,630.54,391.7
VIRAT_S_000201_06_001354_001397,6,42,1.4,13,2,car,0.566052,1072,355,1151,390,0.00290534,1112.11,372.95
VIRAT_S_000201_06_001354_001397,6,42,1.4,14,2,car,0.506471,104,350,209,382,0.00369123,157.13,366.33
VIRAT_S_000201_06_001354_001397,6,42,1.4,15,2,car,0.570466,459,430,550,483,0.00523522,504.91,457.23
VIRAT_S_000201_06_001354_001397,6,42,1.4,16,2,car,0.351483,504,382,588,424,0.0038429,546.27,403.72
VIRAT_S_000201_06_001354_001397,6,42,1.4,17,2,car,0.35108,460,427,584,481,0.00732744,522.32,454.76
VIRAT_S_000201_06_001354_001397,6,42,1.4,18,2,car,0.382134,991,389,1076,422,0.00299016,1034.28,405.92
VIRAT_S_000201_06_001354_001397,6,42,1.4,19,2,car,0.384752,192,373,266,412,0.00314166,229.22,393.06
VIRAT_S_000201_06_001354_001397,6,42,1.4,23,2,car,0.253123,235,375,273,405,0.00119643,254.6,390.48
VIRAT_S_000201_06_001354_001397,6,42,1.4,21,2,car,0.261353,575,381,614,416,0.00149902,595.01,399.05
VIRAT_S_000201_06_001354_001397,7,48,1.6,1,2,car,0.85011,719,461,858,527,0.00993418,789.0,494.76
VIRAT_S_000201_06_001354_001397,7,48,1.6,2,2,car,0.815054,850,430,956,480,0.00581497,903.48,455.36
VIRAT_S_000201_06_001354_001397,7,48,1.6,3,2,car,0.765725,656,496,800,557,0.00961677,728.09,526.89
VIRAT_S_000201_06_001354_001397,7,48,1.6,4,2,car,0.762898,343,414,425,463,0.00435495,384.68,439.03
VIRAT_S_000201_06_001354_001397,7,48,1.6,5,2,car,0.690385,949,330,1007,358,0.00176375,978.47,344.12
VIRAT_S_000201_06_001354_001397,7,48,1.6,6,2,car,0.738811,795,454,913,502,0.00612096,854.4,478.55
VIRAT_S_000201_06_001354_001397,7,48,1.6,7,2,car,0.644,715,378,795,414,0.00311808,755.03,396.35
VIRAT_S_000201_06_001354_001397,7,48,1.6,8,2,car,0.659304,391,397,469,445,0.00400867,430.7,421.7
VIRAT_S_000201_06_001354_001397,7,48,1.6,9,2,car,0.660601,241,365,312,402,0.00281085,276.56,384.08
VIRAT_S_000201_06_001354_001397,7,48,1.6,10,2,car,0.586147,130,373,265,415,0.00614729,197.94,394.57
VIRAT_S_000201_06_001354_001397,7,48,1.6,11,2,car,0.60543,1051,310,1101,333,0.0012441,1076.82,322.17
VIRAT_S_000201_06_001354_001397,7,48,1.6,12,2,car,0.606842,591,372,670,410,0.00320614,630.65,391.66
VIRAT_S_000201_06_001354_001397,7,48,1.6,13,2,car,0.570046,1072,355,1151,390,0.00296694,1111.98,372.95
VIRAT_S_000201_06_001354_001397,7,48,1.6,14,2,car,0.468496,105,351,208,382,0.00347209,157.04,367.06
VIRAT_S_000201_06_001354_001397,7,48,1.6,15,2,car,0.513792,459,430,550,483,0.00518444,504.8,457.0
VIRAT_S_000201_06_001354_001397,7,48,1.6,16,2,car,0.343196,503,382,588,425,0.00390528,546.0,403.88
VIRAT_S_000201_06_001354_001397,7,48,1.6,17,2,car,0.368745,460,427,583,481,0.00721638,521.84,454.94
VIRAT_S_000201_06_001354_001397,7,48,1.6,18,2,car,0.414576,992,390,1076,422,0.00293528,1034.35,406.21
VIRAT_S_000201_06_001354_001397,7,48,1.6,19,2,car,0.385421,195,373,269,412,0.00313337,232.32,393.05
VIRAT_S_000201_06_001354_001397,7,48,1.6,23,2,car,0.268666,235,376,273,405,0.00118596,254.35,390.64
VIRAT_S_000201_06_001354_001397,8,54,1.8,1,2,car,0.850673,719,461,858,527,0.00994978,788.98,494.69
VIRAT_S_000201_06_001354_001397,8,54,1.8,2,2,car,0.813116,850,429,956,480,0.00589594,903.52,455.37
VIRAT_S_000201_06_001354_001397,8,54,1.8,3,2,car,0.757115,656,495,800,557,0.0096562,728.12,526.82
VIRAT_S_000201_06_001354_001397,8,54,1.8,4,2,car,0.761506,343,414,425,463,0.00433588,384.7,439.06
VIRAT_S_000201_06_001354_001397,8,54,1.8,5,2,car,0.711967,948,329,1007,358,0.0018102,978.35,344.0
VIRAT_S_000201_06_001354_001397,8,54,1.8,6,2,car,0.738759,795,454,913,502,0.00616534,854.4,478.71
VIRAT_S_000201_06_001354_001397,8,54,1.8,7,2,car,0.619165,715,378,794,414,0.00305205,755.04,396.41
VIRAT_S_000201_06_001354_001397,8,54,1.8,8,2,car,0.653186,391,397,469,445,0.00401757,430.73,421.74
VIRAT_S_000201_06_001354_001397,8,54,1.8,9,2,car,0.658235,240,365,312,402,0.00283546,276.42,384.1
VIRAT_S_000201_06_001354_001397,8,54,1.8,10,2,car,0.562056,132,373,266,415,0.00609545,199.51,394.6
VIRAT_S_000201_06_001354_001397,8,54,1.8,11,2,car,0.639547,1051,310,1101,333,0.00124594,1076.7,322.05
VIRAT_S_000201_06_001354_001397,8,54,1.8,12,2,car,0.579221,591,373,669,410,0.00319185,630.53,391.75
VIRAT_S_000201_06_001354_001397,8,54,1.8,13,2,car,0.57862,1073,355,1152,389,0.00290357,1112.96,372.8
VIRAT_S_000201_06_001354_001397,8,54,1.8,14,2,car,0.464376,105,351,208,382,0.00348935,157.04,366.86
VIRAT_S_000201_06_001354_001397,8,54,1.8,15,2,car,0.563059,459,430,549,483,0.00517047,504.51,457.05
VIRAT_S_000201_06_001354_001397,8,54,1.8,16,2,car,0.358215,503,382,588,425,0.00391751,545.92,403.95
VIRAT_S_000201_06_001354_001397,8,54,1.8,17,2,car,0.317998,460,427,583,481,0.00721173,521.89,454.74
VIRAT_S_000201_06_001354_001397,8,54,1.8,18,2,car,0.410903,991,389,1076,422,0.00298074,1034.42,406.04
VIRAT_S_000201_06_001354_001397,8,54,1.8,19,2,car,0.383495,201,373,271,410,0.00280946,236.2,391.97
VIRAT_S_000201_06_001354_001397,8,54,1.8,23,2,car,0.25399,235,376,273,405,0.00118715,254.22,390.68
VIRAT_S_000201_06_001354_001397,8,54,1.8,20,2,car,0.266418,105,357,198,382,0.00243082,151.85,370.02
VIRAT_S_000201_06_001354_001397,8,54,1.8,24,2,car,0.426892,177,373,272,412,0.0040973,225.06,393.18
VIRAT_S_000201_06_001354_001397,9,60,2.0,1,2,car,0.858582,719,461,858,527,0.00993297,789.09,494.79
VIRAT_S_000201_06_001354_001397,9,60,2.0,2,2,car,0.786329,849,429,956,480,0.00592919,902.78,455.37
VIRAT_S_000201_06_001354_001397,9,60,2.0,3,2,car,0.761974,654,496,797,557,0.00948913,726.37,527.03
VIRAT_S_000201_06_001354_001397,9,60,2.0,4,2,car,0.753726,344,414,425,463,0.00433044,384.87,439.11
VIRAT_S_000201_06_001354_001397,9,60,2.0,5,2,car,0.674593,948,330,1007,357,0.00175641,978.17,344.05
VIRAT_S_000201_06_001354_001397,9,60,2.0,6,2,car,0.731106,794,454,913,502,0.00621668,854.36,478.73
VIRAT_S_000201_06_001354_001397,9,60,2.0,7,2,car,0.643265,715,378,794,414,0.0031076,754.9,396.27
VIRAT_S_000201_06_001354_001397,9,60,2.0,8,2,car,0.656269,392,397,470,445,0.00404503,431.37,421.53
VIRAT_S_000201_06_001354_001397,9,60,2.0,9,2,car,0.667488,240,365,312,402,0.00284122,276.53,384.28
VIRAT_S_000201_06_001354_001397,9,60,2.0,10,2,car,0.608227,132,373,266,415,0.00604387,199.65,394.65
VIRAT_S_000201_06_001354_001397,9,60,2.0,11,2,car,0.600996,1051,310,1101,333,0.00125594,1076.91,321.93
VIRAT_S_000201_06_001354_001397,9,60,2.0,12,2,car,0.567034,592,373,670,410,0.00316226,631.55,391.84
VIRAT_S_000201_06_001354_001397,9,60,2.0,13,2,car,0.579567,1072,355,1152,390,0.00304097,1112.91,373.27
VIRAT_S_000201_06_001354_001397,9,60,2.0,14,2,car,0.467058,104,350,210,382,0.00368395,157.52,366.47
VIRAT_S_000201_06_001354_001397,9,60,2.0,15,2,car,0.496745,459,430,550,483,0.00520958,504.76,456.81
VIRAT_S_000201_06_001354_001397,9,60,2.0,16,2,car,0.33758,505,382,589,424,0.00384014,547.69,403.6
VIRAT_S_000201_06_001354_001397,9,60,2.0,17,2,car,0.402971,460,427,585,481,0.00740425,522.83,454.66
VIRAT_S_000201_06_001354_001397,9,60,2.0,18,2,car,0.381457,991,389,1077,422,0.00306902,1034.82,405.88
VIRAT_S_000201_06_001354_001397,9,60,2.0,19,2,car,0.389742,198,373,270,411,0.00300328,234.35,392.78
VIRAT_S_000201_06_001354_001397,9,60,2.0,23,2,car,0.257528,235,375,273,405,0.00123006,254.47,390.34
VIRAT_S_000201_06_001354_001397,10,66,2.2,1,2,car,0.851479,719,461,858,527,0.00992066,789.34,494.89
VIRAT_S_000201_06_001354_001397,10,66,2.2,2,2,car,0.795906,849,429,956,480,0.00595981,902.86,455.33
VIRAT_S_000201_06_001354_001397,10,66,2.2,3,2,car,0.768658,655,495,799,557,0.00961824,727.61,526.85
VIRAT_S_000201_06_001354_001397,10,66,2.2,4,2,car,0.766909,343,414,425,463,0.00440337,384.84,439.02
VIRAT_S_000201_06_001354_001397,10,66,2.2,5,2,car,0.670814,949,330,1007,357,0.00171979,978.14,343.97
VIRAT_S_000201_06_001354_001397,10,66,2.2,6,2,car,0.745005,794,454,913,502,0.00617014,853.96,478.72
VIRAT_S_000201_06_001354_001397,10,66,2.2,7,2,car,0.656624,715,378,795,414,0.00312805,755.24,396.34
VIRAT_S_000201_06_001354_001397,10,66,2.2,8,2,car,0.684531,392,397,470,445,0.00405516,431.42,421.53
VIRAT_S_000201_06_001354_001397,10,66,2.2,9,2,car,0.659461,241,365,312,402,0.00282729,276.77,384.17
VIRAT_S_000201_06_001354_001397,10,66,2.2,10,2,car,0.581311,132,373,266,415,0.00604409,199.72,394.55
VIRAT_S_000201_06_001354_001397,10,66,2.2,11,2,car,0.611752,1052,310,1101,333,0.00125475,1077.0,322.02
VIRAT_S_000201_06_001354_001397,10,66,2.2,12,2,car,0.553672,592,373,670,410,0.00318364,631.38,391.86
