video_name,frame_idx,timestamp_sec,blob_id_in_frame,merge_stage,source_raw_blob_ids,grid_row,grid_col,num_grid_cells,mean_flow_magnitude,flow_direction_coherence,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area_ratio,motion_energy,mean_motion,max_motion,motion_density,center_x,center_y,aspect_ratio,scale_score,local_peak_score,spatial_novelty_score,small_blob_flag,edge_density,centroid_displacement,temporal_position_stability,texture_flicker_score,object_motion_score,global_motion_score,camera_motion_flag
VIRAT_S_000201_06_001354_001397,36,1.2,0,raw,0,12,16,2,0.949,0.7879,1024,432,1152,468,128,36,0.005,666.9159,0.14473,0.844279,0.14473,1088.0,450.0,3.5556,14.140722,4.594379,0.5,False,0.092665,0.0,0.0,0.0,0.0,0.549004,True
VIRAT_S_000201_06_001354_001397,36,1.2,1,raw,1,9,14,1,1.4937,0.9467,896,324,960,360,64,36,0.0025,503.4012,0.21849,0.925875,0.21849,928.0,342.0,1.7778,19.996001,6.935855,0.0,True,0.181424,0.0,0.0,0.0,0.0,0.549004,True
VIRAT_S_000201_06_001354_001397,42,1.4,0,raw,0,8,14,2,0.8956,0.6614,896,288,960,360,64,72,0.005,787.3596,0.170868,1.0,0.170868,928.0,324.0,0.8889,14.140722,4.866736,0.0,False,0.136068,0.0,0.0,0.0,0.0,0.550091,False
VIRAT_S_000201_06_001354_001397,42,1.4,1,raw,1,19,3,1,0.6728,0.9114,192,684,256,720,64,36,0.0025,296.3642,0.12863,0.343328,0.12863,224.0,702.0,1.7778,19.996001,3.663704,0.0,True,0.051215,0.0,0.0,0.0,0.0,0.550091,False
VIRAT_S_000201_06_001354_001397,54,1.8,0,raw,0,9,14,1,0.9774,0.6426,896,324,960,360,64,36,0.0025,401.2786,0.174166,0.787865,0.174166,928.0,342.0,1.7778,19.996001,5.71644,0.0,True,0.190538,0.0,0.0,0.0,0.0,0.548952,True
VIRAT_S_000201_06_001354_001397,54,1.8,1,raw,1,11,17,1,0.591,0.827,1088,396,1152,432,64,36,0.0025,254.3203,0.110382,0.980179,0.110382,1120.0,414.0,1.7778,19.996001,3.622936,0.0,True,0.184462,0.0,0.0,0.0,0.0,0.548952,True
VIRAT_S_000201_06_001354_001397,60,2.0,0,raw,0,12,16,1,1.1625,0.9073,1024,432,1088,468,64,36,0.0025,407.6734,0.176942,0.894776,0.176942,1056.0,450.0,1.7778,19.996001,4.528602,0.435788,True,0.188368,0.0,0.0,0.0,0.0,0.549002,False
VIRAT_S_000201_06_001354_001397,60,2.0,1,raw,1,19,3,1,0.859,0.8411,192,684,256,720,64,36,0.0025,254.4879,0.110455,0.415047,0.110455,224.0,702.0,1.7778,19.996001,2.826955,0.0,True,0.046007,0.0,0.0,0.0,0.0,0.549002,False
VIRAT_S_000201_06_001354_001397,60,2.0,2,raw,2,9,14,1,1.1405,0.5806,896,324,960,360,64,36,0.0025,350.2903,0.152036,1.0,0.152036,928.0,342.0,1.7778,19.996001,3.891167,0.0,True,0.183594,0.0,0.0,0.0,0.0,0.549002,False
VIRAT_S_000201_06_001354_001397,66,2.2,0,raw,0,12,16,2,0.9479,0.5537,1024,432,1152,468,128,36,0.005,696.7478,0.151204,0.876594,0.151204,1088.0,450.0,3.5556,14.140722,4.697805,0.0,False,0.101345,0.0,0.0,0.0,0.0,0.548975,False
VIRAT_S_000201_06_001354_001397,66,2.2,1,raw,1,8,14,1,0.6912,0.8008,896,288,960,324,64,36,0.0025,240.4947,0.104381,0.71884,0.104381,928.0,306.0,1.7778,19.996001,3.243059,0.245131,True,0.082031,0.0,0.0,0.0,0.0,0.548975,False
VIRAT_S_000201_06_001354_001397,66,2.2,2,raw,2,17,15,1,0.523,0.5031,960,612,1024,648,64,36,0.0025,171.0478,0.07424,0.19846,0.07424,992.0,630.0,1.7778,19.996001,2.306572,1.0,True,0.105469,0.0,0.0,0.0,0.0,0.548975,False
VIRAT_S_000201_06_001354_001397,72,2.4,0,raw,0,8,14,1,0.588,0.6061,896,288,960,324,64,36,0.0025,215.6383,0.093593,0.676973,0.093593,928.0,306.0,1.7778,19.996001,3.02906,0.0,True,0.081163,0.0,0.0,0.0,0.0,0.549078,False
VIRAT_S_000201_06_001354_001397,72,2.4,1,raw,1,19,3,1,0.8461,0.5522,192,684,256,720,64,36,0.0025,314.3285,0.136427,0.423849,0.136427,224.0,702.0,1.7778,19.996001,4.415356,0.0,True,0.052951,0.0,0.0,0.0,0.0,0.549078,False
VIRAT_S_000201_06_001354_001397,72,2.4,2,raw,2,9,13,1,0.6166,0.7344,832,324,896,360,64,36,0.0025,233.137,0.101188,0.677145,0.101188,864.0,342.0,1.7778,19.996001,3.274863,0.871576,True,0.067274,0.0,0.0,0.0,0.0,0.549078,False
VIRAT_S_000201_06_001354_001397,72,2.4,3,raw,3,9,8,1,0.5115,0.4872,512,324,576,360,64,36,0.0025,206.1467,0.089473,0.197796,0.089473,544.0,342.0,1.7778,19.996001,2.895731,1.0,True,0.157986,0.0,0.0,0.0,0.0,0.549078,False
VIRAT_S_000201_06_001354_001397,72,2.4,4,raw,4,12,16,1,0.5869,0.4603,1024,432,1088,468,64,36,0.0025,287.1957,0.124651,0.594729,0.124651,1056.0,450.0,1.7778,19.996001,4.034223,0.0,True,0.184462,0.0,0.0,0.0,0.0,0.549078,False
VIRAT_S_000201_06_001354_001397,78,2.6,0,raw,0,18,3,2,0.6741,0.9363,192,648,256,720,64,72,0.005,586.6273,0.127306,0.399215,0.127306,224.0,684.0,0.8889,14.140722,3.468549,0.245131,False,0.05816,0.0,0.0,0.0,0.0,0.550145,False
VIRAT_S_000201_06_001354_001397,78,2.6,1,raw,1,9,14,2,0.6684,0.6997,832,324,960,360,128,36,0.005,624.9787,0.135629,1.0,0.135629,896.0,342.0,3.5556,14.140722,3.69531,0.245131,False,0.128038,0.0,0.0,0.0,0.0,0.550145,False
VIRAT_S_000201_06_001354_001397,84,2.8,0,raw,0,12,16,1,1.2269,0.8867,1024,432,1088,468,64,36,0.0025,514.2416,0.223195,1.0,0.223195,1056.0,450.0,1.7778,19.996001,7.592359,0.0,True,0.191406,0.0,0.0,0.0,0.0,0.549066,True
VIRAT_S_000201_06_001354_001397,90,3.0,0,raw,0,12,16,2,1.0961,0.748,1024,432,1152,468,128,36,0.005,770.7089,0.167255,0.980259,0.167255,1088.0,450.0,3.5556,14.140722,4.269549,0.0,False,0.092231,0.0,0.0,0.0,0.0,0.550187,False
VIRAT_S_000201_06_001354_001397,90,3.0,1,raw,1,9,14,2,0.6864,0.6827,832,324,960,360,128,36,0.005,506.3588,0.109887,1.0,0.109887,896.0,342.0,3.5556,14.140722,2.805111,0.0,False,0.126953,0.0,0.0,0.0,0.0,0.550187,False
VIRAT_S_000201_06_001354_001397,102,3.4,0,raw,0,12,16,1,1.2438,0.9434,1024,432,1088,468,64,36,0.0025,578.8048,0.251217,0.888918,0.251217,1056.0,450.0,1.7778,19.996001,7.441918,0.0,True,0.174913,0.0,0.0,0.0,0.0,0.549071,False
VIRAT_S_000201_06_001354_001397,102,3.4,1,raw,1,8,11,1,0.522,0.9062,704,288,768,324,64,36,0.0025,234.075,0.101595,0.216051,0.101595,736.0,306.0,1.7778,19.996001,3.009592,1.0,True,0.069444,0.0,0.0,0.0,0.0,0.549071,False
VIRAT_S_000201_06_001354_001397,108,3.6,0,raw,0,9,13,1,0.632,0.7205,832,324,896,360,64,36,0.0025,399.8773,0.173558,1.0,0.173558,864.0,342.0,1.7778,19.996001,4.050087,0.435788,True,0.085503,0.0,0.0,0.0,0.0,0.550108,False
VIRAT_S_000201_06_001354_001397,108,3.6,1,raw,1,16,16,2,0.5669,0.929,1024,576,1088,648,64,72,0.005,594.2953,0.12897,0.301919,0.12897,1056.0,612.0,0.8889,14.140722,3.009607,1.0,False,0.082899,0.0,0.0,0.0,0.0,0.550108,False
VIRAT_S_000201_06_001354_001397,108,3.6,2,raw,2,12,16,1,0.7612,0.8678,1024,432,1088,468,64,36,0.0025,518.4003,0.225,0.942084,0.225,1056.0,450.0,1.7778,19.996001,5.250525,0.0,True,0.179688,0.0,0.0,0.0,0.0,0.550108,False
VIRAT_S_000201_06_001354_001397,108,3.6,3,raw,3,18,3,1,0.5193,0.5354,192,648,256,684,64,36,0.0025,291.4104,0.12648,0.34229,0.12648,224.0,666.0,1.7778,19.996001,2.951499,0.245131,True,0.063802,0.0,0.0,0.0,0.0,0.550108,False
VIRAT_S_000201_06_001354_001397,114,3.8,0,raw,0,12,16,1,1.716,0.6593,1024,432,1088,468,64,36,0.0025,603.9558,0.262134,1.0,0.262134,1056.0,450.0,1.7778,19.996001,9.966982,0.0,True,0.197917,0.0,0.0,0.0,0.0,0.548986,True
VIRAT_S_000201_06_001354_001397,114,3.8,1,raw,1,9,13,1,0.9159,0.5499,832,324,896,360,64,36,0.0025,316.7894,0.137495,0.703485,0.137495,864.0,342.0,1.7778,19.996001,5.227922,0.0,True,0.101562,0.0,0.0,0.0,0.0,0.548986,True
VIRAT_S_000201_06_001354_001397,120,4.0,0,raw,0,12,16,1,2.3366,0.9657,1024,432,1088,468,64,36,0.0025,709.2112,0.307817,1.0,0.307817,1056.0,450.0,1.7778,19.996001,10.256145,0.0,True,0.203559,0.0,0.0,0.0,0.0,0.54901,True
VIRAT_S_000201_06_001354_001397,120,4.0,1,raw,1,9,13,1,0.8994,0.6242,832,324,896,360,64,36,0.0025,281.5365,0.122195,0.588799,0.122195,864.0,342.0,1.7778,19.996001,4.071395,0.0,True,0.092448,0.0,0.0,0.0,0.0,0.54901,True
VIRAT_S_000201_06_001354_001397,126,4.2,0,raw,0,12,16,1,2.2261,0.9037,1024,432,1088,468,64,36,0.0025,696.707,0.30239,1.0,0.30239,1056.0,450.0,1.7778,19.996001,10.520037,0.0,True,0.174479,0.0,0.0,0.0,0.0,0.549069,True
VIRAT_S_000201_06_001354_001397,126,4.2,1,raw,1,13,0,1,0.7819,0.8506,0,468,64,504,64,36,0.0025,273.8977,0.118879,0.593314,0.118879,32.0,486.0,1.7778,19.996001,4.135761,1.0,True,0.12717,0.0,0.0,0.0,0.0,0.549069,True
VIRAT_S_000201_06_001354_001397,132,4.4,0,raw,0,12,16,1,1.6701,0.7802,1024,432,1088,468,64,36,0.0025,701.61,0.304518,1.0,0.304518,1056.0,450.0,1.7778,19.996001,9.288454,0.0,True,0.178819,0.0,0.0,0.0,0.0,0.550179,True
VIRAT_S_000201_06_001354_001397,138,4.6,0,raw,0,12,16,1,1.2204,0.8539,1024,432,1088,468,64,36,0.0025,748.3015,0.324784,1.0,0.324784,1056.0,450.0,1.7778,19.996001,8.241986,0.0,True,0.184462,0.0,0.0,0.0,0.0,0.55004,False
VIRAT_S_000201_06_001354_001397,144,4.8,0,raw,0,12,16,1,1.1406,0.7428,1024,432,1088,468,64,36,0.0025,644.4846,0.279724,1.0,0.279724,1056.0,450.0,1.7778,19.996001,8.4116,0.0,True,0.177083,0.0,0.0,0.0,0.0,0.550058,True
VIRAT_S_000201_06_001354_001397,150,5.0,0,raw,0,15,17,1,0.7737,0.6938,1088,540,1152,576,64,36,0.0025,256.4182,0.111293,0.323186,0.111293,1120.0,558.0,1.7778,19.996001,3.782199,1.0,True,0.119792,0.0,0.0,0.0,0.0,0.549006,True
VIRAT_S_000201_06_001354_001397,150,5.0,1,raw,1,9,11,1,0.7272,0.9187,704,324,768,360,64,36,0.0025,252.6705,0.109666,0.270025,0.109666,736.0,342.0,1.7778,19.996001,3.726921,1.0,True,0.048177,0.0,0.0,0.0,0.0,0.549006,True
VIRAT_S_000201_06_001354_001397,150,5.0,2,raw,2,12,16,1,2.1376,0.8227,1024,432,1088,468,64,36,0.0025,759.3944,0.329598,1.0,0.329598,1056.0,450.0,1.7778,19.996001,11.20116,0.0,True,0.187066,0.0,0.0,0.0,0.0,0.549006,True
VIRAT_S_000201_06_001354_001397,156,5.2,0,raw,0,9,11,1,0.5377,0.848,704,324,768,360,64,36,0.0025,172.1539,0.07472,0.185457,0.07472,736.0,342.0,1.7778,19.996001,2.485984,0.0,True,0.038628,0.0,0.0,0.0,0.0,0.550114,False
VIRAT_S_000201_06_001354_001397,156,5.2,1,raw,1,12,16,2,1.4697,0.6792,1024,432,1088,504,64,72,0.005,889.3774,0.193007,1.0,0.193007,1056.0,468.0,0.8889,14.140722,6.421515,0.245131,False,0.104601,0.0,0.0,0.0,0.0,0.550114,False
VIRAT_S_000201_06_001354_001397,156,5.2,2,raw,2,8,12,1,0.5022,0.9183,768,288,832,324,64,36,0.0025,173.0535,0.07511,0.248791,0.07511,800.0,306.0,1.7778,19.996001,2.498973,1.0,True,0.064236,0.0,0.0,0.0,0.0,0.550114,False
VIRAT_S_000201_06_001354_001397,162,5.4,0,raw,0,12,16,1,1.3736,0.6648,1024,432,1088,468,64,36,0.0025,703.3884,0.30529,1.0,0.30529,1056.0,450.0,1.7778,19.996001,9.120469,0.0,True,0.178819,0.0,0.0,0.0,0.0,0.550097,True
VIRAT_S_000201_06_001354_001397,162,5.4,1,raw,1,16,16,1,0.7779,0.6891,1024,576,1088,612,64,36,0.0025,360.3969,0.156422,0.350537,0.156422,1056.0,594.0,1.7778,19.996001,4.673077,1.0,True,0.130208,0.0,0.0,0.0,0.0,0.550097,True
VIRAT_S_000201_06_001354_001397,168,5.6,0,raw,0,12,16,1,1.0555,0.5891,1024,432,1088,468,64,36,0.0025,587.094,0.254815,1.0,0.254815,1056.0,450.0,1.7778,19.996001,6.630792,0.0,True,0.184896,0.0,0.0,0.0,0.0,0.550154,False
VIRAT_S_000201_06_001354_001397,168,5.6,1,raw,1,19,3,1,0.7801,0.8334,192,684,256,720,64,36,0.0025,382.5972,0.166058,0.498408,0.166058,224.0,702.0,1.7778,19.996001,4.321152,1.0,True,0.048177,0.0,0.0,0.0,0.0,0.550154,False
VIRAT_S_000201_06_001354_001397,168,5.6,2,raw,2,8,11,1,0.5772,0.9099,704,288,768,324,64,36,0.0025,285.1111,0.123746,0.297015,0.123746,736.0,306.0,1.7778,19.996001,3.220118,0.490261,True,0.048611,0.0,0.0,0.0,0.0,0.550154,False
VIRAT_S_000201_06_001354_001397,174,5.8,0,raw,0,12,16,1,0.8065,0.8427,1024,432,1088,468,64,36,0.0025,468.4207,0.203308,1.0,0.203308,1056.0,450.0,1.7778,19.996001,5.021279,0.0,True,0.171875,0.0,0.0,0.0,0.0,0.550119,False
VIRAT_S_000201_06_001354_001397,180,6.0,0,raw,0,12,16,1,1.5627,0.661,1024,432,1088,468,64,36,0.0025,655.5051,0.284507,1.0,0.284507,1056.0,450.0,1.7778,19.996001,8.588897,0.0,True,0.162326,0.0,0.0,0.0,0.0,0.550186,True
VIRAT_S_000201_06_001354_001397,180,6.0,1,raw,1,19,3,1,0.6769,0.6544,192,684,256,720,64,36,0.0025,268.9196,0.116719,0.314154,0.116719,224.0,702.0,1.7778,19.996001,3.523577,0.0,True,0.048611,0.0,0.0,0.0,0.0,0.550186,True
VIRAT_S_000201_06_001354_001397,186,6.2,0,raw,0,12,16,2,1.3861,0.6614,1024,432,1088,504,64,72,0.005,973.989,0.211369,0.921143,0.211369,1056.0,468.0,0.8889,14.140722,7.205271,0.0,False,0.103082,0.0,0.0,0.0,0.0,0.544564,True
VIRAT_S_000201_06_001354_001397,186,6.2,1,raw,1,9,12,1,1.1943,0.6006,768,324,832,360,64,36,0.0025,380.225,0.165028,0.851369,0.165028,800.0,342.0,1.7778,19.996001,5.625576,0.5,True,0.032552,0.0,0.0,0.0,0.0,0.544564,True
VIRAT_S_000201_06_001354_001397,192,6.4,0,raw,0,12,16,1,0.9527,0.6863,1024,432,1088,468,64,36,0.0025,477.1938,0.207115,0.89478,0.207115,1056.0,450.0,1.7778,19.996001,5.916617,0.0,True,0.165365,0.0,0.0,0.0,0.0,0.549077,False
VIRAT_S_000201_06_001354_001397,192,6.4,1,raw,1,8,12,1,0.6567,0.4852,768,288,832,324,64,36,0.0025,286.3876,0.1243,0.883857,0.1243,800.0,306.0,1.7778,19.996001,3.550855,0.490261,True,0.059028,0.0,0.0,0.0,0.0,0.549077,False
VIRAT_S_000201_06_001354_001397,198,6.6,0,raw,0,12,16,1,0.7683,0.6125,1024,432,1088,468,64,36,0.0025,445.3479,0.193293,0.97704,0.193293,1056.0,450.0,1.7778,19.996001,4.954221,0.0,True,0.176649,0.0,0.0,0.0,0.0,0.550104,False
VIRAT_S_000201_06_001354_001397,198,6.6,1,raw,1,8,12,2,0.8464,0.6694,768,288,832,360,64,72,0.005,815.1044,0.176889,1.0,0.176889,800.0,324.0,0.8889,14.140722,4.533767,0.245131,False,0.069444,0.0,0.0,0.0,0.0,0.550104,False
VIRAT_S_000201_06_001354_001397,204,6.8,0,raw,0,12,16,1,0.6041,0.8177,1024,432,1088,468,64,36,0.0025,301.5323,0.130873,0.782585,0.130873,1056.0,450.0,1.7778,19.996001,3.904902,0.0,True,0.164931,0.0,0.0,0.0,0.0,0.550105,False
VIRAT_S_000201_06_001354_001397,204,6.8,1,raw,1,9,12,1,1.6328,0.511,768,324,832,360,64,36,0.0025,508.1812,0.220565,1.0,0.220565,800.0,342.0,1.7778,19.996001,6.581047,0.0,True,0.033854,0.0,0.0,0.0,0.0,0.550105,False
VIRAT_S_000201_06_001354_001397,210,7.0,0,raw,0,12,16,1,1.1423,0.5852,1024,432,1088,468,64,36,0.0025,445.36,0.193299,1.0,0.193299,1056.0,450.0,1.7778,19.996001,5.9669,0.0,True,0.173611,0.0,0.0,0.0,0.0,0.55015,True
VIRAT_S_000201_06_001354_001397,210,7.0,1,raw,1,9,12,1,1.5974,0.5128,768,324,832,360,64,36,0.0025,499.6483,0.216861,0.944485,0.216861,800.0,342.0,1.7778,19.996001,6.694251,0.0,True,0.03342,0.0,0.0,0.0,0.0,0.55015,True
VIRAT_S_000201_06_001354_001397,216,7.2,0,raw,0,12,16,1,1.2653,0.8338,1024,432,1088,468,64,36,0.0025,409.6195,0.177786,1.0,0.177786,1056.0,450.0,1.7778,19.996001,6.322325,0.0,True,0.167969,0.0,0.0,0.0,0.0,0.54914,True
VIRAT_S_000201_06_001354_001397,216,7.2,1,raw,1,8,12,2,1.6546,0.61,768,288,832,360,64,72,0.005,910.3728,0.197564,0.847498,0.197564,800.0,324.0,0.8889,14.140722,7.025633,0.0,False,0.063368,0.0,0.0,0.0,0.0,0.54914,True
VIRAT_S_000201_06_001354_001397,222,7.4,0,raw,0,12,16,1,0.7148,0.5352,1024,432,1088,468,64,36,0.0025,348.5068,0.151262,0.784961,0.151262,1056.0,450.0,1.7778,19.996001,4.597857,0.0,True,0.160156,0.0,0.0,0.0,0.0,0.54899,True
VIRAT_S_000201_06_001354_001397,222,7.4,1,raw,1,8,12,2,1.3072,0.6016,768,288,832,360,64,72,0.005,1097.9805,0.238277,1.0,0.238277,800.0,324.0,0.8889,14.140722,7.242839,0.0,False,0.046658,0.0,0.0,0.0,0.0,0.54899,True
VIRAT_S_000201_06_001354_001397,228,7.6,0,raw,0,8,12,2,1.1931,0.6485,768,288,832,360,64,72,0.005,1053.2827,0.228577,0.907658,0.228577,800.0,324.0,0.8889,14.140722,6.690434,0.0,False,0.067057,0.0,0.0,0.0,0.0,0.550093,True
VIRAT_S_000201_06_001354_001397,228,7.6,1,raw,1,13,16,1,0.6027,0.8459,1024,468,1088,504,64,36,0.0025,275.9777,0.119782,0.755172,0.119782,1056.0,486.0,1.7778,19.996001,3.506011,0.490261,True,0.047309,0.0,0.0,0.0,0.0,0.550093,True
VIRAT_S_000201_06_001354_001397,228,7.6,2,raw,2,9,8,1,0.6819,0.8835,512,324,576,360,64,36,0.0025,310.0925,0.134589,0.303595,0.134589,544.0,342.0,1.7778,19.996001,3.939405,1.0,True,0.14974,0.0,0.0,0.0,0.0,0.550093,True
VIRAT_S_000201_06_001354_001397,234,7.8,0,raw,0,8,12,2,2.0251,0.8315,768,288,832,360,64,72,0.005,1227.9438,0.266481,1.0,0.266481,800.0,324.0,0.8889,14.140722,8.781949,0.0,False,0.062283,0.0,0.0,0.0,0.0,0.547826,True
VIRAT_S_000201_06_001354_001397,240,8.0,0,raw,0,12,16,1,0.7209,0.6181,1024,432,1088,468,64,36,0.0025,311.7518,0.135309,1.0,0.135309,1056.0,450.0,1.7778,19.996001,3.551698,0.0,True,0.148003,0.0,0.0,0.0,0.0,0.549003,True
VIRAT_S_000201_06_001354_001397,240,8.0,1,raw,1,9,12,1,1.9882,0.4804,768,324,832,360,64,36,0.0025,687.2427,0.298282,0.979743,0.298282,800.0,342.0,1.7778,19.996001,7.829559,0.0,True,0.047743,0.0,0.0,0.0,0.0,0.549003,True
VIRAT_S_000201_06_001354_001397,246,8.2,0,raw,0,12,15,3,0.9382,0.7782,960,432,1088,504,128,72,0.01,1049.8704,0.113918,1.0,0.113918,1024.0,468.0,1.7778,9.9995,4.366435,0.5,False,0.144965,0.0,0.0,0.0,0.0,0.545719,True
VIRAT_S_000201_06_001354_001397,246,8.2,1,raw,1,9,12,1,2.5772,0.8434,768,324,832,360,64,36,0.0025,631.7709,0.274206,0.803343,0.274206,800.0,342.0,1.7778,19.996001,10.510198,0.0,True,0.047743,0.0,0.0,0.0,0.0,0.545719,True
